"ID","NEWSCODE","PUBLISHTIME","PUBLISHDATE","COMPCODE","INDEXCODE","INDEXTYPE","IMPSCORE","ISVALID","TMSTAMP","ENTRYDATE","ENTRYTIME","NEWSCODEHD","DATA_DOWNLOAD_TIME"
"3305782","20200713030029547428","2020/7/13 17:24:27","20200713","80429471","519100","519","0","1","000000010460C404","2020/7/13","17:50:04","20200713030001335245",""
"3305783","20200713030029547379","2020/7/13 17:18:13","20200713","80185189","511102","511","-1","1","00000001046D09FB","2020/7/14","00:05:08","20200713030001335238",""
"3305784","20200713030029547470","2020/7/13 17:36:21","20200713","80098919","513121","513","0","1","000000010460C407","2020/7/13","17:50:04","20200713030001335251",""
"3305785","20200713030029547512","2020/7/13 17:23:33","20200713","10000350","519102","519","-3","1","000000010460C408","2020/7/13","17:50:04","20200713030001335257",""
"3305791","20200713030029547449","2020/7/13 17:25:37","20200713","80062566","513109","513","-3","1","000000010460C413","2020/7/13","17:50:04","20200713030001335248",""
"3305792","20200713030029547491","2020/7/13 17:24:33","20200713","80395323","514103","514","-3","1","000000010460C51D","2020/7/13","17:50:04","20200713030001335254",""
"3305793","20200713030029547505","2020/7/13 17:21:29","20200713","80614055","519100","519","0","1","000000010460C5EE","2020/7/13","17:50:04","20200713030001335256",""
"3305794","20200713030029547442","2020/7/13 17:27:27","20200713","80558207","519100","519","0","1","000000010460C5FD","2020/7/13","17:50:04","20200713030001335247",""
"3305795","20200713030029547316","2020/7/13 17:19:13","20200713","80134034","519100","519","-1","1","00000001046D0B42","2020/7/14","00:05:08","20200713030001335229",""
"3305798","20200713030029547344","2020/7/13 17:20:13","20200713","80504167","511101","511","-3","1","000000010460C61A","2020/7/13","17:50:04","20200713030001335233",""
"3305799","20200713020102004211","2020/7/13 16:30:00","20200713","80400439","511103","511","-1","1","0000000104611776","2020/7/13","18:03:03","20200713020011686214",""
"3305800","20200713020102004211","2020/7/13 16:30:00","20200713","80476066","513108","513","-1","1","0000000104611777","2020/7/13","18:03:03","20200713020011686214",""
"3305801","20200713020102004211","2020/7/13 16:30:00","20200713","80476071","513108","513","-1","1","0000000104611778","2020/7/13","18:03:03","20200713020011686214",""
"3305802","20200713020102004043","2020/7/13 16:30:00","20200713","80041782","512100","512","-1","1","000000010460D346","2020/7/13","17:52:03","20200713020011686190",""
"3305803","20200713020102004141","2020/7/13 17:11:00","20200713","80374339","513128","513","0","1","000000010460D350","2020/7/13","17:52:03","20200713020011686204",""
"3310934","20200714020102071545","2020/7/14 18:22:00","20200714","10001075","519101","519","-1","1","000000010491C327","2020/7/14","18:40:51","20200714020011695833",""
"3310914","20200714020102071384","2020/7/14 18:23:00","20200714","80134376","514102","514","0","1","000000010491C328","2020/7/14","18:40:51","20200714020011695810",""
"3310915","20200714020102071391","2020/7/14 18:31:00","20200714","80153342","512100","512","-1","1","000000010491C329","2020/7/14","18:40:51","20200714020011695811",""
"3310935","20200714020102071601","2020/7/14 18:32:00","20200714","80100082","512100","512","-2","1","000000010491C32A","2020/7/14","18:40:51","20200714020011695841",""
"3310916","20200714020102071398","2020/7/14 18:32:00","20200714","10001103","512100","512","-1","1","000000010491C32B","2020/7/14","18:40:51","20200714020011695812",""
"3310936","20200714020102071608","2020/7/14 18:32:00","20200714","80114924","512100","512","-2","1","000000010491C32C","2020/7/14","18:40:51","20200714020011695842",""
"3310930","20200714020102071489","2020/7/14 18:35:00","20200714","10001230","512100","512","-2","1","000000010491C32D","2020/7/14","18:40:51","20200714020011695825",""
"3310942","20200714020102071636","2020/7/14 17:38:00","20200714","80194933","512100","512","-2","1","0000000104923E96","2020/7/14","18:52:23","20200714020011695846",""
"3310943","20200714020102071678","2020/7/14 17:41:00","20200714","80195714","519102","519","-1","1","0000000104923E9E","2020/7/14","18:52:23","20200714020011695852",""
"3310944","20200714020102071692","2020/7/14 17:55:00","20200714","80091307","512100","512","-1","1","0000000104923ED1","2020/7/14","18:52:23","20200714020011695854",""
"3310945","20200714020102071699","2020/7/14 18:01:00","20200714","80098200","512100","512","-1","1","0000000104923ED6","2020/7/14","18:52:23","20200714020011695855",""
"3310946","20200714020102071713","2020/7/14 18:18:00","20200714","80392065","513109","513","-1","1","0000000104923F2B","2020/7/14","18:52:23","20200714020011695857",""
"3310947","20200714020102071720","2020/7/14 18:26:00","20200714","80177123","512100","512","0","1","0000000104923F30","2020/7/14","18:52:23","20200714020011695858",""
"3310948","20200714020102071727","2020/7/14 18:28:00","20200714","10000657","512100","512","-2","1","0000000104923F3F","2020/7/14","18:52:23","20200714020011695859",""
"3310949","20200714020102071741","2020/7/14 18:31:00","20200714","80133514","512100","512","-1","1","0000000104923F97","2020/7/14","18:52:23","20200714020011695861",""
"3310950","20200714020102071741","2020/7/14 18:31:00","20200714","80197732","511105","511","0","1","0000000104923F9A","2020/7/14","18:52:23","20200714020011695861",""
"3310951","20200714020102071748","2020/7/14 18:35:00","20200714","80048783","519102","519","-1","1","0000000104923F9D","2020/7/14","18:52:23","20200714020011695862",""
"3310952","20200714020102071748","2020/7/14 18:35:00","20200714","80184466","519102","519","0","1","0000000104923FA0","2020/7/14","18:52:23","20200714020011695862",""
"3310953","20200714020102071748","2020/7/14 18:35:00","20200714","80203457","519102","519","0","1","0000000104923FA3","2020/7/14","18:52:23","20200714020011695862",""
"3310954","20200714020102071755","2020/7/14 18:29:00","20200714","80603039","513105","513","-2","1","0000000104923FA6","2020/7/14","18:52:23","20200714020011695863",""
"3310955","20200714020102071762","2020/7/14 16:32:00","20200714","10000971","512100","512","-2","1","0000000104923FA9","2020/7/14","18:52:23","20200714020011695864",""
"3310956","20200714020102071776","2020/7/14 18:31:00","20200714","80093802","512100","512","-1","1","0000000104923FB0","2020/7/14","18:52:23","20200714020011695866",""
"3310957","20200714020102071783","2020/7/14 18:36:00","20200714","80169730","511102","511","-1","1","0000000104923FB3","2020/7/14","18:52:23","20200714020011695867",""
"3310958","20200714020102071685","2020/7/14 17:48:00","20200714","10002289","512112","512","-1","1","0000000104923EBE","2020/7/14","18:52:23","20200714020011695853",""
"3310959","20200714020102071685","2020/7/14 17:48:00","20200714","10002383","513108","513","-1","1","0000000104923ECC","2020/7/14","18:52:23","20200714020011695853",""
"3310960","20200714020102071860","2020/7/14 18:28:00","20200714","10000672","512100","512","-2","1","0000000104923F39","2020/7/14","18:52:23","20200714020011695878",""
"3310961","20200714020102071860","2020/7/14 18:28:00","20200714","81142971","513108","513","0","1","0000000104923F3C","2020/7/14","18:52:23","20200714020011695878",""
"3310962","20200714020102071594","2020/7/14 18:20:00","20200714","80537018","514110","514","-1","1","0000000104923F86","2020/7/14","18:52:23","20200714020011695840",""
"3310963","20200714020102071734","2020/7/14 18:29:00","20200714","80386426","519101","519","-1","1","0000000104923F8D","2020/7/14","18:52:23","20200714020011695860",""
"3310964","20200714020102071734","2020/7/14 18:29:00","20200714","80977230","519101","519","-1","1","0000000104923F90","2020/7/14","18:52:23","20200714020011695860",""
"3310965","20200714020102071734","2020/7/14 18:29:00","20200714","81173567","519101","519","-1","1","0000000104923F94","2020/7/14","18:52:23","20200714020011695860",""
"3310966","20200714020102071769","2020/7/14 18:37:00","20200714","80057308","511102","511","-1","1","0000000104923FAC","2020/7/14","18:52:23","20200714020011695865",""
"3310967","20200714020102071790","2020/7/14 18:39:00","20200714","10002533","512100","512","-2","1","0000000104923FBD","2020/7/14","18:52:23","20200714020011695868",""
"3311125","20200714020102072728","2020/7/14 18:46:00","20200714","80165230","520107","520","0","1","000000010492863D","2020/7/14","18:56:21","20200714020011696002",""
"3311140","20200714020102073148","2020/7/14 18:48:00","20200714","80198882","512100","512","-3","1","0000000104932B74","2020/7/14","19:12:10","20200714020011696062",""
"3311141","20200714020102072945","2020/7/14 18:48:00","20200714","80108579","512100","512","-2","1","000000010492C824","2020/7/14","19:03:37","20200714020011696033",""
"3311142","20200714020102072518","2020/7/14 18:45:00","20200714","81125653","520107","520","-1","1","000000010492C825","2020/7/14","19:03:37","20200714020011695972",""
"3311143","20200714020102073127","2020/7/14 18:46:00","20200714","80198747","512100","512","-3","1","0000000104932B73","2020/7/14","19:12:10","20200714020011696059",""
"3311144","20200714020102073120","2020/7/14 18:46:00","20200714","80172139","512100","512","-1","1","0000000104932B72","2020/7/14","19:12:10","20200714020011696058",""
"3311145","20200714020102073113","2020/7/14 18:40:00","20200714","80973168","519101","519","-1","1","0000000104932B71","2020/7/14","19:12:10","20200714020011696057",""
"3311146","20200714020102073106","2020/7/14","20200714","80452759","513107","513","-3","1","0000000104932B6B","2020/7/14","19:12:10","20200714020011696056",""
"3311147","20200714020102073078","2020/7/14 18:24:00","20200714","80166589","512100","512","-1","1","0000000104932B67","2020/7/14","19:12:10","20200714020011696052",""
"3311148","20200714020102073008","2020/7/14 17:34:00","20200714","80464897","512100","512","-1","1","0000000104932B5F","2020/7/14","19:12:10","20200714020011696042",""
"3311149","20200714020102072994","2020/7/14 17:54:00","20200714","10001080","512100","512","-2","1","0000000104932B5E","2020/7/14","19:12:10","20200714020011696040",""
"3311150","20200714020102072980","2020/7/14 17:48:00","20200714","80633915","512100","512","-1","1","0000000104932B5D","2020/7/14","19:12:10","20200714020011696038",""
"3311151","20200714020102072980","2020/7/14 17:48:00","20200714","10000596","512100","512","-2","1","0000000104932B5C","2020/7/14","19:12:10","20200714020011696038",""
"3311152","20200714020102072854","2020/7/14 17:37:00","20200714","80001121","511102","511","0","1","0000000104932B59","2020/7/14","19:12:10","20200714020011696020",""
"3311153","20200714020102073197","2020/7/14 18:44:00","20200714","80145817","513123","513","-1","1","0000000104932B7B","2020/7/14","19:12:10","20200714020011696069",""
"3311154","20200714020102073204","2020/7/14 18:32:00","20200714","80554989","513107","513","-3","1","0000000104932B7C","2020/7/14","19:12:10","20200714020011696070",""
"3311155","20200714020102073211","2020/7/14 18:58:00","20200714","80277543","511105","511","-1","1","0000000104932B85","2020/7/14","19:12:10","20200714020011696071",""
"3311156","20200714020102073225","2020/7/14 18:36:00","20200714","80047005","511102","511","0","1","0000000104932B86","2020/7/14","19:12:10","20200714020011696073",""
"3311139","20200714020102072938","2020/7/14 18:47:00","20200714","80133707","512100","512","-2","1","000000010492D0E1","2020/7/14","19:03:37","20200714020011696032",""
"3311107","20200714020102072609","2020/7/14 18:41:00","20200714","82547202","513108","513","0","1","000000010492D0E2","2020/7/14","19:03:37","20200714020011695985",""
"3311106","20200714020102072609","2020/7/14 18:41:00","20200714","80143394","513108","513","0","1","000000010492D0E3","2020/7/14","19:03:37","20200714020011695985",""
"3311138","20200714020102072847","2020/7/14 18:16:00","20200714","81009635","513107","513","-3","1","000000010492D0E4","2020/7/14","19:03:37","20200714020011696019",""
"3311137","20200714020102072924","2020/7/14 18:47:00","20200714","80550388","512112","512","-1","1","000000010492D0E5","2020/7/14","19:03:37","20200714020011696030",""
"3311136","20200714020102072924","2020/7/14 18:47:00","20200714","80101574","512100","512","-2","1","000000010492D0E6","2020/7/14","19:03:37","20200714020011696030",""
"3311135","20200714020102072917","2020/7/14 17:37:00","20200714","80001121","511102","511","-1","1","000000010492D0E7","2020/7/14","19:03:37","20200714020011696029",""
"3311124","20200714020102072518","2020/7/14 18:45:00","20200714","81320514","510107","510","-1","1","000000010492D0E8","2020/7/14","19:03:37","20200714020011695972",""
"3314703","20200715020102113420","2020/7/15 12:09:00","20200715","80137064","513106","513","-1","1","0000000104B5D872","2020/7/15","13:13:10","20200715020011701815",""
"3314704","20200715020102113903","2020/7/15 9:16:00","20200715","10000307","515105","515","-1","1","0000000104B5D87A","2020/7/15","13:13:10","20200715020011701884",""
"3314705","20200715020102113756","2020/7/15 11:41:00","20200715","80163631","520108","520","-1","1","0000000104B5A425","2020/7/15","13:08:44","20200715020011701863",""
"3314706","20200715020102113784","2020/7/15 11:28:00","20200715","10001350","513108","513","0","1","0000000104B5D85A","2020/7/15","13:13:10","20200715020011701867",""
"3314707","20200715020102113784","2020/7/15 11:28:00","20200715","80406844","518100","518","-1","1","0000000104B5D85B","2020/7/15","13:13:10","20200715020011701867",""
"3314708","20200715020102113980","2020/7/15 11:42:00","20200715","82480184","512100","512","-2","1","0000000104B5D861","2020/7/15","13:13:10","20200715020011701895",""
"3314907","20200715020102117746","2020/7/15 12:06:00","20200715","80175668","514110","514","0","1","0000000104B85332","2020/7/15","14:03:16","20200715020011702433",""
"3314908","20200715050022353481","2020/7/15 13:51:53","20200715","80080091","511103","511","0","1","0000000104B77B6F","2020/7/15","13:53:09","20200715050000307538",""
"3314909","20200715020102117991","2020/7/15","20200715","80395426","513107","513","-3","1","0000000104B85346","2020/7/15","14:03:16","20200715020011702468",""
"3314910","20200715020102118026","2020/7/15 0:16:00","20200715","80145033","512100","512","-2","1","0000000104B85303","2020/7/15","14:03:16","20200715020011702473",""
"3314911","20200715020102118075","2020/7/15 13:03:00","20200715","80472296","513107","513","-3","1","0000000104B85336","2020/7/15","14:03:16","20200715020011702480",""
"3314913","20200715020102118005","2020/7/15 13:20:00","20200715","10001230","512100","512","-2","1","0000000104B85356","2020/7/15","14:03:16","20200715020011702470",""
"3314914","20200715020102118033","2020/7/15 0:19:00","20200715","10001042","512100","512","-1","1","0000000104B85308","2020/7/15","14:03:16","20200715020011702474",""
"3314915","20200715020102118152","2020/7/15 0:22:00","20200715","80138231","512100","512","-1","1","0000000104B8530C","2020/7/15","14:03:16","20200715020011702491",""
"3314916","20200715020102118145","2020/7/15 13:38:00","20200715","80050806","513108","513","0","1","0000000104B8536E","2020/7/15","14:03:16","20200715020011702490",""
"3314917","20200715020102118145","2020/7/15 13:38:00","20200715","80166376","511100","511","-3","1","0000000104B85376","2020/7/15","14:03:16","20200715020011702490",""
"3314918","20200715020102118166","2020/7/15 9:45:00","20200715","10001384","512100","512","-2","1","0000000104B85310","2020/7/15","14:03:16","20200715020011702493",""
"3314919","20200715020102118271","2020/7/15 9:50:00","20200715","80115792","512100","512","-2","1","0000000104B85313","2020/7/15","14:03:16","20200715020011702508",""
"3314920","20200715020102118278","2020/7/15 10:05:00","20200715","10001057","512100","512","-2","1","0000000104B85317","2020/7/15","14:03:16","20200715020011702509",""
"3314921","20200715020102118292","2020/7/15","20200715","80007017","513107","513","-3","1","0000000104B85322","2020/7/15","14:03:16","20200715020011702511",""
"3314922","20200715020102118313","2020/7/15 12:41:00","20200715","80132959","511102","511","-1","1","0000000104B85333","2020/7/15","14:03:16","20200715020011702514",""
"3314923","20200715020102117613","2020/7/15 13:13:00","20200715","10000350","519101","519","0","1","0000000104B85339","2020/7/15","14:03:16","20200715020011702414",""
"3314924","20200715020102117613","2020/7/15 13:13:00","20200715","10001075","519103","519","-1","1","0000000104B8533D","2020/7/15","14:03:16","20200715020011702414",""
"3314925","20200715020102117613","2020/7/15 13:13:00","20200715","80964982","513128","513","0","1","0000000104B85340","2020/7/15","14:03:16","20200715020011702414",""
"3314926","20200715020102118362","2020/7/15 0:35:00","20200715","81613091","513128","513","0","1","0000000104B85349","2020/7/15","14:03:16","20200715020011702521",""
"3314927","20200715020102118250","2020/7/15 13:46:00","20200715","80278535","512100","512","-1","1","0000000104B8536B","2020/7/15","14:03:16","20200715020011702505",""
"3314928","20200715020102118390","2020/7/15 13:45:00","20200715","80198918","512100","512","-2","1","0000000104B8537E","2020/7/15","14:03:16","20200715020011702525",""
"3314912","20200715020102117998","2020/7/15 13:41:00","20200715","80125630","512100","512","-2","1","0000000104B8534C","2020/7/15","14:03:16","20200715020011702469",""
"3314929","20200715020102118285","2020/7/15 10:18:00","20200715","10001141","512100","512","-1","1","0000000104B8531B","2020/7/15","14:03:16","20200715020011702510",""
"3314930","20200715020102118425","2020/7/15 11:08:00","20200715","80173992","512100","512","-2","1","0000000104B8531F","2020/7/15","14:03:16","20200715020011702530",""
"3314931","20200715020102118467","2020/7/15 13:35:00","20200715","80138275","511104","511","0","1","0000000104B85343","2020/7/15","14:03:16","20200715020011702536",""
"3314932","20200715020102118509","2020/7/15 13:42:00","20200715","82550598","513128","513","-1","1","0000000104B85359","2020/7/15","14:03:16","20200715020011702542",""
"3314933","20200715020102118376","2020/7/15 10:21:00","20200715","82499396","515105","515","-1","1","0000000104B85364","2020/7/15","14:03:16","20200715020011702523",""
"3314934","20200715020102118530","2020/7/15 13:42:00","20200715","80477813","514103","514","-2","1","0000000104B85368","2020/7/15","14:03:16","20200715020011702545",""
"3314935","20200715020102118432","2020/7/15 11:33:00","20200715","10000494","514102","514","-1","1","0000000104B85326","2020/7/15","14:03:16","20200715020011702531",""
"3314936","20200715020102118544","2020/7/15 11:40:00","20200715","80157317","512100","512","-1","1","0000000104B8532A","2020/7/15","14:03:16","20200715020011702547",""
"3314937","20200715020102118551","2020/7/15 11:43:00","20200715","80202027","512100","512","-1","1","0000000104B85331","2020/7/15","14:03:16","20200715020011702548",""
"3314938","20200715020102118369","2020/7/15 7:50:00","20200715","81125834","520107","520","-2","1","0000000104B85350","2020/7/15","14:03:16","20200715020011702522",""
"3314939","20200715020102118369","2020/7/15 7:50:00","20200715","81579576","514103","514","-2","1","0000000104B85353","2020/7/15","14:03:16","20200715020011702522",""
"3314940","20200715020102118516","2020/7/15 13:05:00","20200715","80063204","520107","520","-1","1","0000000104B8535C","2020/7/15","14:03:16","20200715020011702543",""
"3314941","20200715020102118516","2020/7/15 13:05:00","20200715","80136770","513109","513","0","1","0000000104B85360","2020/7/15","14:03:16","20200715020011702543",""
"3314942","20200715020102118621","2020/7/15 13:47:00","20200715","80356854","512100","512","-2","1","0000000104B85379","2020/7/15","14:03:16","20200715020011702558",""
"3314943","20200715020102118635","2020/7/15 13:48:00","20200715","80216375","519102","519","-1","1","0000000104B85386","2020/7/15","14:03:16","20200715020011702560",""
"3314953","20200715030029565826","2020/7/15 13:48:59","20200715","80372104","513105","513","-3","1","0000000104B87F2A","2020/7/15","14:05:14","20200715030001337873",""
"3314952","20200715050022353488","2020/7/15 14:00:13","20200715","80197224","511103","511","0","1","0000000104B89032","2020/7/15","14:05:44","20200715050000307539",""
"3314973","20200715050022353495","2020/7/15 14:01:42","20200715","80097741","511103","511","-1","1","0000000104B8A601","2020/7/15","14:07:04","20200715050000307540",""
"3314983","20200715050022353502","2020/7/15 14:04:54","20200715","80087442","511103","511","0","1","0000000104B8BF6D","2020/7/15","14:09:56","20200715050000307541",""
"3314987","20200715020102119356","2020/7/15 13:50:00","20200715","10000695","512100","512","-2","1","0000000104B953F0","2020/7/15","14:22:40","20200715020011702663",""
"3314988","20200715020102119195","2020/7/15 13:50:00","20200715","80169932","519100","519","-1","1","0000000104B8DCCB","2020/7/15","14:12:28","20200715020011702640",""
"3314989","20200715020102119370","2020/7/15 13:46:00","20200715","80112289","513131","513","-1","1","0000000104B95402","2020/7/15","14:22:40","20200715020011702665",""
"3314990","20200715020102119209","2020/7/15 14:05:00","20200715","10001047","510101","510","-2","1","0000000104B8F164","2020/7/15","14:12:28","20200715020011702642",""
"3314991","20200715020102119209","2020/7/15 14:05:00","20200715","80000037","518104","518","-1","1","0000000104B8F165","2020/7/15","14:12:28","20200715020011702642",""
"3314992","20200715020102119209","2020/7/15 14:05:00","20200715","80115667","511106","511","-1","1","0000000104B8F166","2020/7/15","14:12:28","20200715020011702642",""
"3314993","20200715020102119209","2020/7/15 14:05:00","20200715","80681609","513109","513","-1","1","0000000104B8F167","2020/7/15","14:12:28","20200715020011702642",""
"3314994","20200715020102119209","2020/7/15 14:05:00","20200715","80690527","513109","513","-1","1","0000000104B8F168","2020/7/15","14:12:28","20200715020011702642",""
"3314995","20200715020102119209","2020/7/15 14:05:00","20200715","81589434","513109","513","-1","1","0000000104B8F169","2020/7/15","14:12:28","20200715020011702642",""
"3317982","20200715020102151682","2020/7/15 22:13:00","20200715","10000224","519103","519","0","1","0000000104CD131C","2020/7/15","22:52:35","20200715020011707281",""
"3317983","20200715020102151682","2020/7/15 22:13:00","20200715","10001262","519103","519","0","1","0000000104CD131D","2020/7/15","22:52:35","20200715020011707281",""
"3317984","20200715020102151682","2020/7/15 22:13:00","20200715","10001451","519103","519","0","1","0000000104CD131E","2020/7/15","22:52:35","20200715020011707281",""
"3317985","20200715020102151682","2020/7/15 22:13:00","20200715","80012619","513100","513","0","1","0000000104CD131F","2020/7/15","22:52:35","20200715020011707281",""
"3317986","20200715020102151682","2020/7/15 22:13:00","20200715","80015789","513100","513","0","1","0000000104CD1320","2020/7/15","22:52:35","20200715020011707281",""
"3317987","20200715020102151682","2020/7/15 22:13:00","20200715","80027577","513100","513","0","1","0000000104CD1321","2020/7/15","22:52:35","20200715020011707281",""
"3317988","20200715020102151682","2020/7/15 22:13:00","20200715","80036195","513100","513","0","1","0000000104CD1322","2020/7/15","22:52:35","20200715020011707281",""
"3317989","20200715020102151682","2020/7/15 22:13:00","20200715","80036231","513100","513","0","1","0000000104CD1323","2020/7/15","22:52:35","20200715020011707281",""
"3317990","20200715020102151682","2020/7/15 22:13:00","20200715","80057308","519103","519","0","1","0000000104CD1324","2020/7/15","22:52:35","20200715020011707281",""
"3317991","20200715020102151682","2020/7/15 22:13:00","20200715","80106994","513100","513","0","1","0000000104CD1325","2020/7/15","22:52:35","20200715020011707281",""
"3317992","20200715020102151682","2020/7/15 22:13:00","20200715","80169463","519103","519","0","1","0000000104CD1326","2020/7/15","22:52:35","20200715020011707281",""
"3317993","20200715020102151682","2020/7/15 22:13:00","20200715","80185213","519103","519","0","1","0000000104CD1327","2020/7/15","22:52:35","20200715020011707281",""
"3317994","20200715020102151682","2020/7/15 22:13:00","20200715","80202191","519103","519","0","1","0000000104CD1328","2020/7/15","22:52:35","20200715020011707281",""
"3317995","20200715020102151682","2020/7/15 22:13:00","20200715","80516071","513100","513","0","1","0000000104CD1329","2020/7/15","22:52:35","20200715020011707281",""
"3317996","20200715020102151682","2020/7/15 22:13:00","20200715","80544603","513100","513","0","1","0000000104CD132A","2020/7/15","22:52:35","20200715020011707281",""
"3317997","20200715020102151682","2020/7/15 22:13:00","20200715","80563842","513100","513","0","1","0000000104CD132B","2020/7/15","22:52:35","20200715020011707281",""
"3317998","20200715020102151682","2020/7/15 22:13:00","20200715","80675165","513100","513","0","1","0000000104CD132C","2020/7/15","22:52:35","20200715020011707281",""
"3317999","20200715020102151682","2020/7/15 22:13:00","20200715","80682435","513100","513","0","1","0000000104CD132D","2020/7/15","22:52:35","20200715020011707281",""
"3318000","20200715020102151682","2020/7/15 22:13:00","20200715","80765475","513100","513","0","1","0000000104CD132E","2020/7/15","22:52:35","20200715020011707281",""
"3318001","20200715020102151682","2020/7/15 22:13:00","20200715","80971944","513100","513","0","1","0000000104CD132F","2020/7/15","22:52:35","20200715020011707281",""
"3318002","20200715020102151682","2020/7/15 22:13:00","20200715","81624448","513100","513","0","1","0000000104CD1330","2020/7/15","22:52:35","20200715020011707281",""
"3318003","20200715020102151682","2020/7/15 22:13:00","20200715","81624449","513100","513","0","1","0000000104CD1331","2020/7/15","22:52:35","20200715020011707281",""
"3318004","20200715020102151682","2020/7/15 22:13:00","20200715","81626042","513100","513","0","1","0000000104CD1332","2020/7/15","22:52:35","20200715020011707281",""
"3318005","20200715020102151682","2020/7/15 22:13:00","20200715","81630369","513100","513","0","1","0000000104CD1333","2020/7/15","22:52:35","20200715020011707281",""
"3318006","20200715020102151682","2020/7/15 22:13:00","20200715","81630370","513100","513","0","1","0000000104CD1334","2020/7/15","22:52:35","20200715020011707281",""
"3318007","20200715020102151682","2020/7/15 22:13:00","20200715","81755285","513100","513","0","1","0000000104CD1335","2020/7/15","22:52:35","20200715020011707281",""
"3318008","20200715020102151682","2020/7/15 22:13:00","20200715","82490420","513100","513","0","1","0000000104CD1336","2020/7/15","22:52:35","20200715020011707281",""
"3318009","20200715020102151948","2020/7/15 22:31:00","20200715","80329107","512100","512","-1","1","0000000104CD1346","2020/7/15","22:52:35","20200715020011707319",""
"3318010","20200715020102151899","2020/7/15 22:23:00","20200715","80986684","519102","519","-1","1","0000000104CD06AD","2020/7/15","22:42:55","20200715020011707312",""
"3318011","20200715020102151962","2020/7/15 22:37:00","20200715","80137391","513128","513","-1","1","0000000104CD1347","2020/7/15","22:52:35","20200715020011707321",""
"3317977","20200715020102151703","2020/7/15 22:15:00","20200715","80101767","513102","513","-1","1","0000000104CD06D1","2020/7/15","22:42:55","20200715020011707284",""
"3317978","20200715020102151703","2020/7/15 22:15:00","20200715","80102737","512100","512","-1","1","0000000104CD06D2","2020/7/15","22:42:55","20200715020011707284",""
"3317979","20200715020102151703","2020/7/15 22:15:00","20200715","81613421","512100","512","-1","1","0000000104CD06D3","2020/7/15","22:42:55","20200715020011707284",""
"3317976","20200715020102151787","2020/7/15 22:27:00","20200715","80121376","513128","513","-1","1","0000000104CD06D6","2020/7/15","22:42:55","20200715020011707296",""
"3317970","20200715020102151731","2020/7/15 22:22:00","20200715","80060434","519102","519","-1","1","0000000104CD06D7","2020/7/15","22:42:55","20200715020011707288",""
"3317974","20200715020102151801","2020/7/15 22:10:00","20200715","80071545","514103","514","-1","1","0000000104CD06D8","2020/7/15","22:42:55","20200715020011707298",""
"3317975","20200715020102151808","2020/7/15 22:31:00","20200715","10000541","519100","519","-1","1","0000000104CD06D9","2020/7/15","22:42:55","20200715020011707299",""
"3318012","20200715020102151927","2020/7/15 22:26:00","20200715","80166376","511100","511","-2","1","0000000104CD1339","2020/7/15","22:52:35","20200715020011707316",""
"3318013","20200715020102151927","2020/7/15 22:26:00","20200715","81035899","510105","510","-1","1","0000000104CD133A","2020/7/15","22:52:35","20200715020011707316",""
"3318014","20200715020102151934","2020/7/15 22:32:00","20200715","10002061","519106","519","-1","1","0000000104CD1345","2020/7/15","22:52:35","20200715020011707317",""
"3318042","20200715030029566631","2020/7/15 15:41:15","20200715","80121959","519100","519","-1","1","0000000104CD4F0E","2020/7/15","23:35:04","20200715030001337988",""
"3318043","20200715030029567037","2020/7/15 16:04:15","20200715","10000421","519101","519","-2","1","0000000104CD4F16","2020/7/15","23:35:04","20200715030001338046",""
"3318044","20200715030029571300","2020/7/15 20:09:16","20200715","80314867","519101","519","-2","1","0000000104CD4F17","2020/7/15","23:35:04","20200715030001338655",""
"3318045","20200715030029566953","2020/7/15 16:07:15","20200715","80365984","590100","590","0","1","0000000104CD4F1A","2020/7/15","23:35:04","20200715030001338034",""
"3318046","20200715030029566953","2020/7/15 16:07:15","20200715","80365984","514103","514","-1","1","0000000104CD4F1C","2020/7/15","23:35:04","20200715030001338034",""
"3318047","20200715030029566953","2020/7/15 16:07:15","20200715","80365984","510101","510","-3","1","0000000104CD4F1D","2020/7/15","23:35:04","20200715030001338034",""
"3318048","20200715030029570768","2020/7/15 19:25:15","20200715","80091784","519100","519","-1","1","0000000104CD4F1E","2020/7/15","23:35:04","20200715030001338579",""
"3318049","20200715030029571125","2020/7/15 19:26:15","20200715","80089643","519100","519","-1","1","0000000104CD4F25","2020/7/15","23:35:04","20200715030001338630",""
"3318050","20200715030029571769","2020/7/15 17:11:34","20200715","82551299","519102","519","-3","1","0000000104CD4F26","2020/7/15","23:35:04","20200715030001338722",""
"3318051","20200715030029565966","2020/7/15 15:34:15","20200715","80335963","519102","519","-3","1","0000000104CD4F27","2020/7/15","23:35:04","20200715030001337893",""
"3318052","20200715030029571321","2020/7/15 20:04:49","20200715","80142478","519101","519","-2","1","0000000104CD4F28","2020/7/15","23:35:04","20200715030001338658",""
"3318053","20200715030029571531","2020/7/15 20:40:52","20200715","80187088","519101","519","-2","1","0000000104CD4F29","2020/7/15","23:35:04","20200715030001338688",""
"3318054","20200715030029571769","2020/7/15 17:11:34","20200715","82551300","519102","519","-3","1","0000000104CD4F2A","2020/7/15","23:35:04","20200715030001338722",""
"3318055","20200715030029566218","2020/7/15 15:37:15","20200715","80383403","519101","519","0","1","0000000104CD4F2B","2020/7/15","23:35:04","20200715030001337929",""
