无	小牛犊突遇黑天鹅，光大证券并购失利，赔了夫人又折兵
无	中国邮政储蓄银行股份有限公司和中国国际金融股份有限公司关于“17沪华信MTN001”及“17沪华信MTN002”违约后续进展公告（2019年2月）
无	债券违约潮继续 从民企蔓延至地方城投公司
无	突发！这一次，国开行成重灾区
无	主承销商关于上海华信国际集团有限公司2017年度第四期超短期融资券违约后续进展的公告(2019年2月)
无	主承销商关于上海华信国际集团有限公司2017年度第三期超短期融资券违约后续进展情况的公告(2019年2月)
无	主承销商关于上海华信国际集团有限公司2017年度第五期超短期融资券违约后续进展情况的公告(2019年2月)
无	中国建设银行股份有限公司关于上海华信国际集团有限公司2017年度第二期超短期融资券违约后续进展公告(2019年2月)
无	*ST华信：控股股东被动减持0.67%股份
无	上海华信国际集团有限公司关于近期诉讼事项的公告
无	一年亏损35亿元！52亿元坏账要不回 独董质疑“存猫腻”
无	*ST华信：2018年亏损近35亿元
无	华信集团135亿股权被冻结
无	业绩爆亏35亿元！8万股民一叶知秋！离退市边缘一步之遥！华信，凉凉
无	华信金融帝国折翼：华信期货49%股权遭司法拍卖
无	*ST华信“雷声阵阵”：退市风险警示、业务萎缩、立案调查
无	主承销商关于上海华信国际集团有限公司2015年度第一期中期票据违约后续进展情况的公告(2019年2月)
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	中短期发行利率下降，信用利差收窄明显
无	债市打破刚兑成常态高信评含金量受质疑
无	中民投坠入债务困局 三千亿资产为三十亿债券犯难
无	前年赚3亿 华信期货去年10个月为何亏50亿？
无	重磅！2018年信托行业违约那些事！
无	华信期货49%股份将司法处置 22.7亿起拍
无	*ST华信：控股股东被动减持0.37%股份
无	《华信期货拍卖》追踪：前年盈利3亿 去年10个月缘何巨亏50亿？
无	违约那些事儿｜18年民企违约模式全梳理
无	华信资产司法处置：华信期货49%股份22.7亿起拍
无	主承销商关于上海华信国际集团有限公司2017年度第三期超短期融资券违约后续进展情况的公告(2019年1月)
无	锦龙股份2018年净利亏损2.04亿元 同比减少205%
无	中国邮政储蓄银行股份有限公司和中国国际金融股份有限公司关于上海华信国际集团有限公司2017年度第一期中期票据违约后续进展公告
无	主承销商关于上海华信国际集团有限公司2017年度第五期超短期融资券违约后续进展情况的公告(2019年1月)
无	兑付基本靠猜
无	主承销商关于上海华信国际集团有限公司2017年度第四期超短期融资券违约后续进展的公告(2019年1月)
无	邓海清谈标普进入中国：标普来了 穆迪和惠誉还远吗？
无	关于上海华信国际集团有限公司“17沪华信MTN001”及“17沪华信MTN002”2019年度第一次持有人会议决议的公告
无	锦龙股份预计去年净利润同比下滑175%至205%
无	中国建设银行股份有限公司关于上海华信国际集团有限公司2017年度第二期超短期融资券违约后续进展公告(2019年1月)
无	*ST华信：控股股东上海华信所持0.08%股份被动减持
无	又多一家券商计提资产减值！光大证券最新计提5亿，全行业计提已超31亿
无	主承销商关于上海华信国际集团有限公司2015年度第一期中期票据违约后续进展情况的公告(2019年1月)
无	上海华信国际集团有限公司关于近期诉讼事项的公告
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	哪些非标在违约？有何影响？
无	上海华信失信成老赖 涉及金额6888万元
无	中国邮政储蓄银行股份有限公司和中国国际金融股份有限公司关于上海华信国际集团有限公司2017年度第一期中期票据违约后续进展公告
无	关于召开上海华信国际集团有限公司2017年度第一期中期票据2019年度第一次持有人会议的公告
无	【中证评级】违约统计—2018年12月民企违约继续增加
无	一文梳理2018年ABS评级下调项目
无	上海华信失信成老赖 已有150亿债券违约
无	上海华信信用“危楼” 不仅150亿债券违约 又被列为失信名单
无	重磅！在这张“黑榜”上，ST长生一路领先，乐视网紧随其后……
无	*ST长生领衔 乐视网再度上榜 “2018年十大黑榜上市公司”评选结果揭晓
无	*ST华信：控股股东上海华信所持股份新增司法轮候冻结
无	重磅 丨 2018年度债券违约最全盘点
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	中诚信国际关于关注上海华信国际集团有限公司“15华信债”和“17华信Y2”公司债违约等事宜的公告
无	2018年中国信用市场违约超1100亿
无	2018年的债券圈：老王老张讨债记
无	主承销商关于上海华信国际集团有限公司2017年度第四期超短期融资券违约后续进展的公告(2018年12月)
无	中国建设银行股份有限公司关于上海华信国际集团有限公司2017年度第二期超短期融资券违约后续进展公告(2018年12月)
无	主承销商关于上海华信国际集团有限公司2017年度第三期超短期融资券违约后续进展情况的公告(2018年12月)
无	主承销商关于上海华信国际集团有限公司2017年度第五期超短期融资券违约后续进展情况的公告(2018年12月)
无	【盘点】2018年千亿债券违约：华信国际、永泰能源多次上榜
无	2018年违约债券盘点，违约数量超去年3倍
无	上海华信国际集团“17华信Y2”公司债无法按期付息
无	上海华信国际集团有限公司关于“17华信Y2”公司债违约公告
无	解码违约民企，回归内生发展 ——2018民企违约启示
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	上海华信国际集团有限公司关于近期诉讼事项的公告
无	上海华信国际集团有限公司关于“15华信债”公司债的违约公告
无	上海华信国际集团有限公司2017年公开发行可续期公司债券(第二期)2018年付息公告
无	上海华信：公司未能支付“15华信债”全部本息
无	国开证券股份有限公司关于上海华信公开发行公司债券临时受托管理事务报告
无	主承销商关于上海华信国际集团有限公司2015年度第一期中期票据违约后续进展情况的公告(2018年12月)
无	有多少违约可以重来，难忘2018（上）
无	2018年股市十大黑天鹅盘点
无	中诚信国际关于关注上海华信国际集团有限公司“17华信Y1”公司债违约等事宜的公告
无	今年债券市场也是“天雷滚滚”，企业现在发债 “难上加难”
无	上海华信国际集团有限公司关于近期诉讼事项的公告
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	上海华信国际集团有限公司关于“17华信Y1”公司债违约公告
无	*ST华信：控股股东所持股份被轮候冻结
无	7800万！上海华信又一笔公司债违约
无	“德正系”陈基鸿被判23年 复盘160亿元贸易融资黑洞
无	刚给你上调了评级，您咋就违约暴雷了？？！
无	债券净融资额上升，负面事件持续出现 ( 国海固收研究 ）
无	*ST华信：控股股东所持股份被新增轮候冻结13亿 累计冻结占总股本7.2%
无	闷杀投资者？！“踩雷”资管产品还在继续销售，长江资管、浦发银行被质疑！
无	上海华信：“17华信Y1”付息存在不确定性
无	国开证券股份有限公司关于上海华信公开发行公司债券临时受托管理事务报告
无	【中证评级】违约统计—2018年11月违约数据再创新高
无	资管产品踩雷后仍正常销售 长江资管联手浦发银行“闷杀”投资者？
无	上海华信国际集团有限公司2017年公开发行可续期公司债券(第一期)2018年付息公告
无	前任卷入“老虎”案他到任后有两个大动作
无	政策发力下的民企债现状：资质分化加剧！
无	"中粮信托新增诉讼频涉""老赖"" 行业披露仍有待规范"
无	主承销商关于上海华信国际集团有限公司2017年度第四期超短期融资券违约后续进展的公告(2018年11月)
无	中粮新增诉讼频涉“老赖”曲线上市增添诸多变数
无	中国邮政储蓄银行股份有限公司和中国国际金融股份有限公司关于上海华信国际集团有限公司2017年度第二期中期票据违约后续进展公告
无	主承销商关于上海华信国际集团有限公司2017年度第五期超短期融资券违约后续进展情况的公告(2018年11月)
无	中国建设银行股份有限公司关于上海华信国际集团有限公司2017年度第二期超短期融资券违约后续进展公告(2018年11月)
无	主承销商关于上海华信国际集团有限公司2017年度第三期超短期融资券违约后续进展情况的公告(2018年11月)
无	国开证券股份有限公司关于上海华信国际集团有限公司2015年公司债券临时受托管理事务报告
无	"华信事件""冲击波"":华信期货29亿资金短期无法收回"
无	公司业务大幅萎缩*ST华信受损 投资者索赔已启动
无	上海华信国际集团有限公司关于近期诉讼事项的公告
无	国开证券股份有限公司关于上海华信国际集团有限公司2015年公司债券2018年第二次债券持有人会议决议公告
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告-17华信Y2
无	中粮信托“曲线上市”遇麻烦，这些老赖需要重点关注
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	控股股东股份新增轮候冻结*ST华信受损投资者索赔已启动
无	*ST华信：控股股东股份新增轮候冻结
无	主承销商关于上海华信国际集团有限公司2015年度第一期中期票据违约后续进展情况的公告
无	中原特钢重组牵出中粮信托23.42亿元未决诉讼
无	中原特钢连发9条公告，22个问题指向中粮信托，中粮踩在风口浪尖
无	首家信托公司公布资管新规整改方案，5大焦点问题逐一击破
无	关于上海华信国际集团有限公司近期诉讼事项的公告
无	*ST华信：控股股东股份新增轮候冻结13.8亿股
无	中信建投证券股份有限公司关于上海华信国际集团有限公司2017年公开发行可续期公司债券（第二期）2018年第三次债券持有人会议决议公告
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	关于上海华信国际集团有限公司“17沪华信MTN001”2018年度第五次持有人会议及“17沪华信MTN002”2018年度第四次持有人会议决议的公告
无	关于召开上海华信国际集团有限公司2015年公司债券2018年第二次债券持有人会议的补充通知
无	2018年债券违约最全跟踪（18年11月11日更新）
无	10公司年报预亏超10亿 中兴通讯成“预亏王”
无	中诚信国际关于关注上海华信国际集团有限公司2015年度第一期中期票据未按期足额偿付本息等事宜的公告
无	国开证券股份有限公司关于上海华信公开发行公司债券临时受托管理事务报告
无	联合资信评估有限公司关于上海华信国际集团有限公司2015年度第一期中期票据未按期足额偿付本息的关注公告
无	华信证券退出鹏丰投资 遭奇点金服申请冻结1.6亿元
无	上海华信国际集团有限公司2015年度第一期中期票据未按期足额偿付本息的公告
无	上海华信：“15沪华信MTN001”违约
无	国家开发银行关于上海华信国际集团有限公司2015年度第一期中期票据未按期足额偿付本息的公告
无	"上海华信国际集团""15沪华信MTN001""构成实质性违约"
无	"关于未收到""15沪华信MTN001""付息兑付资金的通知(清算所发〔2018〕186号"
无	主承销商关于上海华信国际集团有限公司2017年度第三期超短期融资券违约后续进展情况公告(2018年10月)
无	主承销商关于上海华信国际集团有限公司2017年度第五期超短期融资券违约后续进展情况公告(2018年10月)
无	15华信债（136093）13时42分发生一笔价格异动
无	国开证券股份有限公司关于上海华信公开发行公司债券临时受托管理事务报告
无	上海华信国际集团有限公司2015年度第一期中期票据第三次持有人会议决议公告
无	主承销商关于上海华信国际集团有限公司2017年度第四期超短期融资券违约后续进展的公告(2018年10月)
无	中国邮政储蓄银行股份有限公司和中国国际金融股份有限公司关于上海华信国际集团有限公司司2017年度第二期中期票据违约后续进展公告
无	中国建设银行股份有限公司关于上海华信国际集团有限公司2017年度第二期超短期融资券违约后续进展公告(2018年10月)
无	关于召开上海华信国际集团有限公司2015年公司债券2018年第二次债券持有人会议的通知
无	曾经风光上市，如今连壳难保，谁又将步中弘股份后尘？
无	央行等部门释放化解民企融资困境举措 盛运环保仍然手握“烫手山芋”
无	上海华信：“15沪华信MTN001”兑付本息存在不确定性
无	中信建投证券股份有限公司关于召开“17华信Y2”2018年第三次债券持有人会议的通知
无	问题缠身 ST锐电等三股存“破面”风险
无	谁是下一个中弘股份？这些仙股很危险
无	基本面“劣迹斑斑” 5只“仙股”濒临退市边缘
无	上海华信国际集团有限公司2015年公司债券临时受托管理事务报告-诉讼及母公司董事局主席涉及刑事案件
无	关于召开上海华信国际集团有限公司2017年度第一期中期票据2018年度第五次持有人会议的公告
无	关于召开上海华信国际集团有限公司2017年度第二期中期票据2018年度第四次持有人会议的公告
无	2018年前三季度债券市场违约概况
无	上海华信国际集团有限公司关于近期诉讼事项的公告
无	上市券商净利扎堆大跌 国盛金控亏2.5亿
无	谁是下一个中弘股份？ST锐电刚“上岸”又跌破1元，这些股票也在退市河边转
无	王三运家族腐败网：其子侄生意多涉及兰州新区基建、房产项目
无	*ST华信：控股股东正在筹划重大事项 拟与公司进行资产置换
无	独家：收受华信金条与华信实施虚假贸易融资 日照港集团高管被捕获刑 山东一步集团卷入
无	*ST华信危机重重从23元跌到1元 会成为第二个中弘吗?
无	股价从23元跌到1元，这家公司会成为第二个中弘吗？
无	这三家能源公司有救了？
无	证监局三出ABS罚单！ABS监管持续升级！
无	资产千亿的川煤集团还不起3.5亿债务，风雨飘摇的中国煤企
无	上海华信国际集团有限公司2015年度第一期中期票据第三次持有人会议的公告
无	华信系又出大消息！10日内华信系要向中行归还1.8亿，38套房产218个车位或遭变卖
无	独家：中国银行起诉华信系胜诉、获判立即偿还1.8亿贷款 此前华信遭金融机构密集起诉后陷管辖权博弈
高管风险	揭向王三运行贿的叶简明：今年第二次卷入被调查消息
高管风险	央视：华信董事局主席叶简明被指行贿王三运  和原国家开发银行胡怀邦有关联
高管风险	中国华信能源叶简明行贿省委书记成实锤！
无	还原神秘能源大佬叶简明与王三运之间的交易
无	又有省部级官员公开审理！24年受贿6685万，证据曝光！
无	叶简明被指行贿甘肃原省委书记王三运
无	王三运受审画面公布 这位董事长行贿证据被曝光
无	半月前刚刚卸任 国开行原董事长胡怀邦被指涉甘肃原省委书记王三运受贿案
经营风险	*ST华信：控股股东新增轮候冻结
经营风险	*ST华信：控股股东股份新增轮候冻结
无	中国邮政储蓄银行股份有限公司和中国国际金融股份有限公司关于上海华信国际集团有限公司2017年度第一期中期票据违约后续进展公告
无	主承销商关于上海华信国际集团有限公司2017年度第五期超短期融资券违约后续进展情况公告（2018年9月）
无	主承销商关于上海华信国际集团有限公司2017年度第三期超短期融资券违约后续进展情况公告（2018年9月）
无	主承销商关于上海华信国际集团有限公司2017年度第四期超短期融资券违约后续进展的公告(2018年9月)
无	联合资信：又一个大公国际？
无	中国建设银行股份有限公司关于上海华信国际集团有限公司2017年度第二期超短期融资券违约后续进展公告(2018年9月)
无	浙江女首富陷债务风波：新光集团30亿债券违约 附最新债券违约报表
无	凤凰金融凤溢盈再次出现逾期，系今年第三次逾期
无	中诚信国际关于关注上海华信国际集团有限公司2017年度第二期中期票据未按期支付利息的公告
无	债市雷连着响，违约刷新纪录
无	首富变“首负”，可能只要一个兑付日
无	上海华信国际集团有限公司2017年度第三期超短期融资券第四次持有人会议决议公告
无	上海华信国际集团有限公司2017年度第五期超短期融资券第四次持有人会议决议公告
无	联合资信评估有限公司关于上海华信国际集团有限公司2017年度第二期中期票据未按期支付利息的关注公告
无	上海华信陷入“债股双困” 连续6笔违约累计近90亿元
无	上海华信：“17沪华信MTN002”未按期支付利息
无	上海华信国际集团有限公司2017年度第二期中期票据未按期支付利息的公告
无	三季度债券违约数超上半年 避险意识增强有利市场出清
无	买债券要瞪大眼睛！违约数上升，还有的一天暴跌逾80%
市场风险	15华信债（136093）13时50分发生一笔价格异动
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	关于上海华信国际集团有限公司2017年度第一期中期票据2018年度第四次持有人会议决议的公告
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	国开证券股份有限公司关于上海华信国际集团有限公司2015年公司债券临时受托管理事务报告0917
无	上海华信国际集团有限公司关于近期诉讼事项的公告
无	中原银行5.74亿H股转让  中国华信加速资产剥离
无	上海华信国际集团有限公司关于“16申信01”公司债违约公告
信用风险,经营风险	上海华信60亿公司债违约 称叶简明等事件导致公司经营受重大影响
无	上海华信国际集团：“16申信01”公司债违约
无	今年已有59只债券出现违约 周期性行业成重灾区
无	年内52只债券违约 投资者应优选中高等级债
无	上海华信25亿中期票据付息存在不确定性
无	上海华信国际集团有限公司2017年度第二期中期票据付息存在不确定性
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告-16申信01
无	东莞证券净利下跌八成 锦龙股份中报业绩“变脸”
无	关于召开上海华信国际集团有限公司2017年度第三期超短期融资券第四次持有人会议的公告
无	关于召开上海华信国际集团有限公司2017年度第五期超短期融资券第四次持有人会议的公告
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	【中证评级】全市场公募信用债违约统计月报—2018年8月
无	主承销商关于上海华信国际集团有限公司2017年度第四期超短期融资券违约后续进展的公告(2018年8月)
无	中国邮政储蓄银行股份有限公司和中国国际金融股份有限公司关于上海华信国际集团有限公司2017年度第一期中期票据违约后续进展公告
无	上海华信国际集团有限公司2017年度第二期超短期融资券违约后续进展公告(2018年8月)
无	主承销商关于上海华信国际集团有限公司2017年度第三期超短期融资券违约后续进展情况的公告
无	关于召开上海华信国际集团有限公司“17沪华信MTN001”2018年度第四次持有人会议的公告
无	上海华信国际集团有限公司2017年度第四期超短期融资券第三次持有人会议决议的公告
无	中信集团有意收购中国华信捷克资产
无	中信建投证券股份有限公司关于上海华信国际集团有限公司2017年公开发行可续期公司债券（第一期）2018年第三次债券持有人会议决议公告
无	中信建投证券股份有限公司关于上海华信国际集团有限公司2017年公开发行可续期公司债券（第二期）2018年第二次债券持有人会议决议公告
无	南京证券这半年，业绩双降，踩雷华信，但这项业务却让人眼前一亮
无	东莞证券踩雷，拖累锦龙股份上半年业绩，亏损最高为5321万元
无	*ST华信：控股股东股份被悉数冻结
无	国开证券股份有限公司关于上海华信国际集团有限公司2015年公司债券临时受托管理事务报告0827
无	年报涉嫌虚假记载被证监会立案调查 *ST华信怎么凉的
无	中诚信国际关于关注上海华信国际集团有限公司2017年度第五期超短期融资券未按期足额偿付债务融资工具本息的公告
无	关于上海华信国际集团有限公司2018年1-7月关联方资金占用累计新增超上年末净资产20%的公告
无	联合资信评估有限公司关于上海华信国际集团有限公司2017年度第五期超短期融资券未按期足额偿付债务融资工具本息的关注公告
无	上海华信国际集团有限公司关于近期诉讼事项的公告
无	国有资产经营公司是什么？
无	国开证券股份有限公司关于上海华信公开发行公司债券临时受托管理事务报告
无	上海华信国际集团有限公司2017年度第五期超短期融资券未按期足额偿付债务融资工具本息的公告
无	上海华信21亿元超短融未按期足额偿付本息 可能6个月后兑付
无	主承销商关于上海华信国际集团有限公司2017年度第五期超短期融资券未按期足额偿付债务融资工具本息的公告
无	拷问评级业
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	关于上海华信国际集团有限公司2018年1-7月关联方资金占用累计新增超上年末净资产的百分之二十的公告
无	上海华信国际集团有限公司关于控股上市子公司计提2018年度半年报减值准备的公告
无	上海华信国际集团有限公司关于控股上市子公司股份新增轮候冻结的公告
无	关于上海华信国际集团有限公司2018年1-7月关联方资金占用累计新增超上年末净资产的百分之二十的公告
无	上海华信国际集团有限公司关于近期诉讼事项的公告0816
无	上海华信国际集团有限公司关于控股上市子公司全资子公司诉讼事项的进展公告
无	上海华信国际集团所发行的四个债券违约
无	国开证券股份有限公司关于上海华信公开发行公司债券临时受托管理事务报告0810
无	上海华信超短期融资券兑付存较大不确定性
无	2018年7月债市共发生7起债券违约事件
无	关于召开上海华信国际集团有限公司2017年度第四期超短期融资券第三次持有人会议的公告
无	中信建投证券股份有限公司关于召开“17华信Y2”2018年第二次债券持有人会议的通知
无	中信建投证券股份有限公司关于召开“17华信Y1”2018年第三次债券持有人会议的通知
无	关于上海华信国际集团有限公司“17沪华信MTN001”及“17沪华信MTN002”2018年度第三次持有人会议决议的公告
无	关于上海华信国际集团有限公司“17沪华信MTN002”2018年度第三次持有人会议决议的公告
无	拿下史上最低评级 华信证券或更换大股东
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	华信证券成史上唯一D类券商 会计师事务所拒绝就年报发表意见
无	中诚信国际关于关注上海华信国际集团有限公司2017年度第四期超短期融资券未按期足额偿付本息的公告
无	浙商金惠瑞盈1号集合资产管理计划诉讼风险
无	国开证券股份有限公司关于上海华信公开发行公司债券临时受托管理事务报告0801
无	"联合评级调低“德邦-华信应收账款第一期资产支持专项计划优先级资产支持证券”的债项评级
无	主承销商关于上海华信国际集团有限公司2017年度第四期超短期融资券未按期足额偿付本息的公告
无	【中证评级】全市场公募信用债违约统计月报—2018年7月
无	前7月债券违约金额超300亿 涉16家公司中民企占比68%
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	7月份违约债券再添丁 6只新增债券涉余额68.26亿
无	今年31起债券违约涉金额超300亿 低等级债券收益率高企 遭投资者“冷眼”
无	连信托也拒绝的天马轴承 30亿私募中瑞基金踩雷
无	联合资信评估有限公司关于上海华信国际集团有限公司2017年度第四期超短期融资券未按期足额偿付本息的关注公告
法律风险	华融信托诉上海华信进入执行阶段 涉案金额2.95亿
无	联合资信评估有限公司关于推迟出具上海华信国际集团有限公司2018年跟踪评级报告的公告
无	上海华信国际集团有限公司2017年度第四期超短期融资券未按期足额偿付本息的公告
无	上海华信国际集团2017年度第四期超短期融资券未按期足额偿付本息
无	关于上海华信国际集团有限公司2017年度第一期中期票据违约后续进展公告
无	国开证券股份有限公司关于上海华信公开发行公司债券临时受托管理事务报告0727
无	中国建设银行股份有限公司关于上海华信国际集团有限公司2017年度第二期超短期融资券违约后续进展公告(2018年7月)
无	拿下券商史上最低评级，还不算！华信证券大股东可能还要换一换！
无	4200万债券利息仍未付中融双创信用被降至“CCC”
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	上海华信国际集团有限公司2017年度第三期超短期融资券第三次持有人会议决议公告
无	上海华信国际集团有限公司2017年度第五期超短期融资券第三次持有人会议决议公告
无	中诚信国际关于延迟披露上海华信国际集团有限公司2018年度跟踪评级报告的公告
无	两债券拉响违约预警 7月份违约债券或达6只
无	16申信01（136698）11时20分发生一笔价格异动
无	上海华信国际集团有限公司关于近期诉讼事项的公告
无	主承销商关于上海华信国际集团有限公司2017年度第三期超短期融资券违约后续处置进展情况的公告(2018年7月)
无	上海华信国际集团有限公司关于控股上市子公司全资子公司诉讼事项进展的公告
无	上海华信国际集团有限公司关于控股上市子公司股份新增轮候冻结的公告
无	多家公司披露控股股东持股被冻结
无	债权策略私募频频踩雷，最差产品半年巨亏78.51%
无	中信建投证券股份有限公司关于上海华信国际集团有限公司2017年公开发行可续期公司债券（第一期）2018年第二次债券持有人会议决议公告
无	中信建投证券股份有限公司关于上海华信国际集团有限公司2016年公开发行公司债券（第一期）2018年第二次债券持有人会议决议公告
无	关于召开上海华信国际集团有限公司“17沪华信MTN001”及“17沪华信MTN002”2018年度第三次持有人会议的公告
无	国开证券股份有限公司关于上海华信公开发行公司债券临时受托管理事务报告0718
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	「独家」长江资管祥瑞2号“踩雷”华信债 浦发银行托管、代销
无	为什么行业改善，债券还违约了？
无	旗下3只债券闪崩，让中融新大成债市最焦点，6月来28家公司下调信用评级
无	6474元就能把AAA债打趴？这家公司3只债券接连闪崩，年内26起违约19只AA以上，高评级债究竟怎么了
无	AAA级公司债也闪崩，年内26起债券违约，涉及金额高达266亿
无	华信国际的这个夏天：高管们加速离场，游戏已进入GameOver阶段
无	关于召开上海华信国际集团有限公司2017年度第五期超短期融资券第三次持有人会议的公告
无	关于召开上海华信国际集团有限公司2017年度第三期超短期融资券第三次持有人会议的公告
无	华融金控：已强制华信香港及华信上海履行9.765亿港元违约付款责任
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	【中证评级】全市场公募信用债违约统计月报—2018年6月
无	上海华信国际集团有限公司关于控股上市子公司股份新增轮候冻结的公告
无	(2018-07-04)上海华信国际集团有限公司关于收到上海证券交易所对本公司出具的监管警示函
无	上海华信国际集团有限公司“17沪华信MTN001”及“17沪华信MTN002”2018年度第二次持有人会议决议的公告
无	中信建投证券股份有限公司关于召开“16申信01”2018年第二次债券持有人会议的通知
无	中信建投证券股份有限公司关于召开“17华信Y1”2018年第二次债券持有人会议的通知
无	交易商协会：6月债务融资工具无新增违约主体，仅有上海华信两期债项延续违约
无	7月到期回售债券风险排查，这26家主体要特别小心！
无	半年债市违约复盘：民企占64% AAA债首次违约
无	上海华信国际集团有限公司2017年度第四期超短期融资券第二次持有人会议决议的公告
无	上海华信国际集团有限公司2015年度第一期中期票据第二次持有人会议决议公告
无	国开证券股份有限公司关于上海华信公开发行公司债券临时受托管理事务报告
市场风险	15华信债（136093）10时11分发生一笔价格异动
无	上海华信国际集团有限公司2017年度第三期超短期融资券第二次持有人会议决议公告
无	中诚信国际关于关注上海华信国际集团有限公司2017年度第三期超短期融资券未按期足额偿付债务融资工具本息的公告
无	关于上海华信国际集团有限公司公司债券的临时受托管理事务报告
无	上海华信国际集团有限公司2017年度第五期超短期融资券第二次持有人会议决议公告
无	联合资信评估有限公司关于上海华信国际集团有限公司2017年度第三期超短期融资券未按期足额偿付债务融资工具本息的关注公告
无	上海华信国际集团有限公司关于控股上市子公司新增股权轮候冻结的公告
无	中国建设银行股份有限公司关于上海华信国际集团有限公司2017年度第二期超短期融资券违约后续进展公告
无	上海华信国际集团有限公司2017年度第三期超短期融资券未按期足额偿付债务融资工具本息的公告
无	渤海银行股份有限公司关于上海华信国际集团有限公司2017年度第三期超短期融资券未按期足额偿付债务融资工具本息的公告
无	上海华信国际集团有限公司2017年度第一期中期票据未按期足额付息的公告
无	上海华信国际集团有限公司2017年度第一期中期票据跟踪评级2018-06-22
无	干货！中国债券违约大全「收藏版」
无	"中诚信国际调低“上海华信国际集团有限公司2017年度第一期中期票据”的债项评级
